USER_ID,USER_LOAN_RANK,CREDIT_SCORE
2410843,3,0.8662
2410859,6,0.8509
2410940,7,0.8738
2410944,4,0.846
2410952,3,0.8616
2410963,2,0.8463
2411073,3,0.8481
2411095,3,0.8597
2411115,2,0.7895
2411248,4,0.83
2411305,2,0.7979
2411332,7,0.8295
2411346,4,0.9484
2411458,3,0.8251
2411686,4,0.8664
2411728,8,0.8615
2411730,3,0.8335
2411762,2,0.9545
2411789,3,0.9055
2411811,4,0.8646
2411854,11,0.8406
2411919,3,0.8793
2411926,4,0.8069
2411928,3,0.8862
2411931,6,0.8308
2411980,1,0.631
2412115,4,0.866
2412136,2,0.8801
2412137,10,0.892
2412143,5,0.8042
2412248,2,0.8285
2412249,3,0.8362
2412323,3,0.8888
2412370,1,0.6136
2412514,3,0.8604
2412550,5,0.877
2412660,2,0.8121
2412671,7,0.9169
2412710,6,0.8118
2412802,2,0.8317
2412817,3,0.8089
2413117,8,0.8495
2413212,2,0.8047
2413230,4,0.9416
2413405,4,0.8802
2413447,11,0.8715
2413569,5,0.8388
2413592,9,0.8385
2413659,7,0.8689
2413834,4,0.8771
2413881,9,0.8548
2413950,2,0.8963
2413952,1,0.5498
2414000,5,0.8566
2414116,4,0.8556
2414129,2,0.9261
2414134,4,0.8723
2414365,4,0.8794
2414406,6,0.8505
2414554,2,0.9052
2414711,2,0.7672
2414782,3,0.9077
2414791,3,0.9337
2414840,6,0.8609
2414889,1,0.7341
2414925,4,0.829
2415030,2,0.886
2415038,17,0.881
2415046,7,0.8122
2415106,12,0.8663
2415123,2,0.8296
2415174,8,0.8704
2415232,3,0.8993
2415254,11,0.8546
2415327,5,0.8839
2415333,4,0.9023
2415382,5,0.8822
2415402,3,0.8661
2415403,6,0.8603
2415450,1,0.7479
2415566,6,0.8416
2415610,2,0.8018
2415644,3,0.8776
2415778,6,0.8465
2415841,2,0.8218
2415846,3,0.8529
2415851,3,0.8689
2415863,6,0.8535
2415876,2,0.8039
2415930,3,0.7955
2415941,7,0.8101
2416105,5,0.9013
2416198,4,0.8872
2416259,7,0.8955
2416316,4,0.794
2416347,5,0.8833
2416381,2,0.8489
2416391,3,0.8925
2416483,4,0.9201
2416529,2,0.9196
2416562,2,0.8216
2416590,1,0.6098
2416598,4,0.9118
2416609,3,0.7976
2416614,7,0.8493
2416615,4,0.872
2416700,2,0.8079
2416712,6,0.8926
2416722,8,0.9131
2416768,8,0.8867
2416785,2,0.8411
2416800,1,0.7052
2416816,7,0.8308
2416827,4,0.8843
2416844,3,0.8978
2416898,3,0.8753
2416914,2,0.8083
2416943,6,0.8677
2417130,7,0.8622
2417369,4,0.8126
2417436,2,0.824
2417472,5,0.9241
2417537,1,0.6235
2417553,4,0.8625
2417565,4,0.8559
2417653,2,0.7311
2417657,3,0.8662
2417678,2,0.7875
2417743,6,0.8678
2417792,2,0.88
2417869,5,0.8526
2417876,1,0.6565
2417890,6,0.8798
2417940,6,0.8658
2417972,2,0.8177
2417986,3,0.9224
2418055,4,0.8957
2418109,3,0.8903
2418164,1,0.6445
2418186,7,0.91
2418202,7,0.8642
2418222,3,0.9071
2418256,3,0.8485
2418260,7,0.856
2418421,5,0.8725
2418443,4,0.809
2418493,11,0.836
2418585,4,0.7869
2418660,7,0.8359
2418661,3,0.8698
2418774,8,0.8518
2418906,4,0.8671
2418907,6,0.8734
2418915,6,0.8478
2419084,6,0.8841
2419132,2,0.7737
2419150,4,0.8457
2419190,5,0.8569
2419297,2,0.8128
2419443,9,0.8485
2419461,4,0.8012
2419470,4,0.8305
2419500,8,0.8228
2419503,3,0.8751
2419735,2,0.7868
2419805,1,0.702
2419845,10,0.9016
2419846,4,0.8336
2419889,3,0.9119
2419936,7,0.9035
2419938,6,0.9044
2419979,4,0.8568
2420012,5,0.882
2420070,4,0.8885
2420113,3,0.9069
2420234,11,0.8468
2420268,3,0.8898
2420339,4,0.8669
2420415,5,0.843
2420512,8,0.8864
2420597,7,0.8522
2420739,3,0.8461
2420879,4,0.8666
2420981,8,0.9203
2420989,4,0.9086
2421025,5,0.8187
2421038,3,0.8622
2421112,5,0.8764
2421192,3,0.804
2421224,2,0.8348
2421259,4,0.8934
2421309,4,0.7692
2421398,3,0.8616
2421433,4,0.8717
2421454,5,0.8386
2421457,4,0.8707
2421495,6,0.8691
2421558,4,0.8583
2421615,8,0.8511
2421618,3,0.8803
2421666,9,0.8764
2421697,6,0.8746
2421786,3,0.8476
2421823,4,0.8789
2421924,5,0.846
2421976,7,0.8323
2421977,5,0.8856
2421988,6,0.8635
2422026,6,0.8617
2422048,5,0.8954
2422129,6,0.8336
2422150,6,0.8785
2422215,3,0.8693
2422288,7,0.8907
2422311,6,0.8875
2422318,3,0.9395
2422341,4,0.8943
2422342,2,0.8223
2422564,5,0.8531
2422605,5,0.8592
2422652,5,0.8527
2422737,4,0.8872
2422791,4,0.8426
2422898,4,0.8895
2422991,4,0.8787
2423024,3,0.8328
2423121,5,0.8903
2423176,2,0.7386
2423178,7,0.8414
2423239,4,0.8545
2423250,8,0.8749
2423253,3,0.8897
2423270,6,0.8251
2423597,3,0.8305
2423645,5,0.8398
2423684,5,0.8434
2423688,6,0.8532
2423717,4,0.8256
2423720,6,0.8508
2423728,3,0.811
2423752,4,0.8631
2423755,5,0.9038
2423778,6,0.9268
2423793,3,0.7877
2423798,4,0.9332
2423897,9,0.9025
2424020,7,0.8475
2424026,4,0.8436
2424055,5,0.8638
2424156,9,0.8726
2424167,8,0.8701
2424401,5,0.8576
2424417,3,0.837
2424452,2,0.8323
2424462,2,0.7949
2424579,5,0.8816
2424584,2,0.8998
2424591,4,0.8117
2424701,2,0.7557
2424718,6,0.858
2424778,3,0.8958
2424864,7,0.9044
2424922,3,0.7511
2424978,2,0.7702
2425001,4,0.8668
2425038,7,0.8842
2425212,3,0.8776
2425220,3,0.8635
2425359,4,0.837
2425439,3,0.7699
2425447,1,0.5804
2425531,4,0.8608
2425556,4,0.8838
2425643,6,0.9089
2425970,5,0.8886
2426115,5,0.8275
2426147,1,0.6394
2426164,1,0.6423
2426234,1,0.5287
2426250,4,0.886
2426318,4,0.8563
2426326,4,0.8603
2426411,4,0.8762
2426435,3,0.8881
2426510,2,0.8169
2426621,3,0.8249
2426629,5,0.8589
2426714,2,0.7855
2426741,3,0.8592
2426765,5,0.8923
2426844,4,0.8302
2426862,4,0.8658
2426871,4,0.9077
2426874,6,0.9317
2426914,4,0.8829
2426940,6,0.9209
2426944,2,0.8235
2427023,6,0.8932
2427025,2,0.8608
2427054,3,0.8955
2427131,2,0.8612
2427173,5,0.8555
2427239,6,0.9042
2427256,2,0.8306
2427353,3,0.8861
2427385,3,0.8284
2427425,5,0.8764
2427442,3,0.8271
2427597,6,0.8467
2427624,4,0.8874
2427634,3,0.8509
2427874,3,0.8428
2427947,7,0.9116
2427963,4,0.8569
2427988,7,0.8463
2428068,3,0.8238
2428098,16,0.8627
2428107,4,0.7992
2428137,4,0.8607
2428204,2,0.842
2428230,6,0.877
2428384,4,0.8741
2428468,7,0.8652
2428620,4,0.8411
2428640,6,0.8739
2428642,5,0.8957
2428669,4,0.8303
2428686,2,0.865
2428720,2,0.8458
2428723,3,0.8208
2428727,3,0.9075
2428756,6,0.8848
2428872,4,0.8726
2428962,3,0.8671
2429032,7,0.8769
2429084,1,0.6266
2429101,5,0.8028
2429165,2,0.8551
2429187,4,0.8753
2429228,8,0.9056
2429253,4,0.8824
2429264,4,0.8685
2429315,7,0.8593
2429378,3,0.8968
2429405,8,0.852
2429445,5,0.8575
2429549,3,0.8826
2429621,5,0.8815
2429753,11,0.8571
2429797,9,0.8421
2429860,2,0.8416
2429872,2,0.8051
2429901,4,0.8915
2429907,5,0.8756
2430114,3,0.8261
2430148,7,0.9005
2430174,2,0.8402
2430357,5,0.8556
2430465,3,0.8906
2430476,4,0.8785
2430483,3,0.8706
2430532,6,0.9067
2430561,2,0.7588
2430608,7,0.8336
2430613,10,0.8705
2430627,4,0.9197
2430677,5,0.83
2430698,2,0.8118
2430707,2,0.8528
2430727,5,0.855
2430955,3,0.8924
2431224,2,0.8579
2431316,4,0.8515
2431439,10,0.8213
2431450,3,0.8388
2431535,7,0.8748
2431686,5,0.8731
2431779,1,0.5498
2431797,4,0.9078
2431857,9,0.8797
2431895,7,0.9258
2431903,4,0.8725
2431952,3,0.839
2431977,11,0.8153
2431987,4,0.8227
2432145,9,0.8896
2432153,6,0.8648
2432228,6,0.8308
2432307,3,0.861
2432331,7,0.9221
2432346,4,0.8922
2432485,4,0.7974
2432501,7,0.8838
2432542,4,0.8611
2432543,3,0.8798
2432594,1,0.6267
2432615,5,0.8161
2432644,5,0.8425
2432652,5,0.8938
2432701,4,0.8459
2432727,6,0.8719
2432728,4,0.86
2432730,8,0.8381
2432796,5,0.9008
2432804,4,0.8669
2432917,4,0.8353
2432929,5,0.8844
2432971,3,0.8875
2432972,4,0.8564
2433164,4,0.9009
2433317,2,0.7807
2433323,2,0.8744
2433345,6,0.9029
2433346,3,0.8178
2433543,5,0.9041
2433607,4,0.8322
2433625,3,0.8332
2433637,4,0.8742
2433652,4,0.9233
2433682,4,0.8652
2433683,3,0.8196
2433725,2,0.8524
2433831,5,0.8867
2433962,4,0.9026
2433968,1,0.693
2434031,8,0.8098
2434043,5,0.8658
2434044,4,0.9329
2434160,5,0.9231
2434214,22,0.854
2434216,5,0.8432
2434272,4,0.872
2434297,11,0.8686
2434354,5,0.9104
2434490,4,0.8774
2434543,1,0.5325
2434574,5,0.8378
2434594,2,0.8084
2434640,4,0.8015
2434752,2,0.8377
2434808,3,0.895
2434817,5,0.8774
2434874,2,0.8394
2434958,4,0.861
2435081,2,0.8594
2435106,6,0.8866
2435115,6,0.912
2435177,3,0.8689
2435277,9,0.8624
2435326,2,0.8102
2435406,21,0.826
2435456,3,0.7929
2435541,5,0.8647
2435651,8,0.9035
2435660,9,0.8598
2435768,5,0.927
2435780,6,0.8723
2435886,3,0.8311
2435910,3,0.8466
2435924,5,0.9551
2435931,2,0.7853
2435966,1,0.53
2435980,4,0.8543
2436071,6,0.8854
2436109,7,0.8572
2436122,15,0.8661
2436167,5,0.8076
2436347,6,0.8562
2436401,5,0.8679
2436413,3,0.8927
2436456,8,0.8437
2436492,4,0.9013
2436503,5,0.8841
2436564,5,0.859
2436599,9,0.829
2436607,2,0.8483
2436628,4,0.8296
2436640,4,0.8929
2436731,4,0.8437
2436774,1,0.5572
2437016,5,0.9393
2437448,9,0.8555
2437885,2,0.7667
2437933,2,0.8324
2437994,2,0.8441
2438035,4,0.866
2438133,1,0.668
2438179,3,0.8558
2438231,4,0.8529
2438252,2,0.8623
2438270,5,0.8295
2438348,6,0.8993
2438386,4,0.8692
2438477,1,0.7155
2438521,6,0.8769
2438649,2,0.8724
2438705,6,0.8915
2438752,3,0.8096
2438761,2,0.8287
2438778,7,0.8625
2438790,3,0.7538
2439033,7,0.8529
2439150,6,0.8957
2439358,4,0.8655
2439424,3,0.7695
2439931,3,0.867
2440013,4,0.8883
2440094,4,0.8817
2440128,3,0.805
2440162,2,0.8761
2440178,2,0.7962
2440226,6,0.8986
2440245,3,0.8566
2440263,3,0.8692
2440298,3,0.842
2440378,6,0.8566
2440395,2,0.857
2440453,7,0.8712
2440535,4,0.8468
2440554,2,0.7798
2440560,2,0.7718
2440751,6,0.8816
2440763,9,0.832
2440789,2,0.7855
2440829,1,0.5488
2440869,7,0.8496
2440911,8,0.8722
2440980,4,0.9063
2441007,6,0.8741
2441037,3,0.8441
2441050,2,0.9149
2441053,8,0.8626
2441078,6,0.8384
2441111,5,0.8747
2441216,4,0.871
2441247,6,0.8663
2441255,1,0.6165
2441277,13,0.871
2441278,9,0.8861
2441294,9,0.8861
2441390,3,0.8758
2441500,1,0.5132
2441514,2,0.8379
2441525,7,0.8626
2441557,5,0.9226
2441565,7,0.8568
2441619,1,0.6628
2441732,2,0.8145
2441775,3,0.7956
2441829,6,0.8516
2441909,6,0.9151
2441911,2,0.7816
2441932,1,0.7027
2441974,2,0.6868
2442143,4,0.7965
2442222,3,0.8157
2442370,5,0.8403
2442375,4,0.8653
2442417,2,0.9145
2442553,3,0.9008
2442565,3,0.8642
2442567,3,0.7313
2442586,2,0.7509
2442588,6,0.8762
2442600,2,0.7866
2442804,4,0.9082
2442841,2,0.7765
2442847,6,0.8841
2442885,8,0.8668
2442902,4,0.8674
2442913,3,0.9137
2442919,7,0.904
2442922,9,0.8272
2442943,3,0.8346
2442972,2,0.854
2443089,3,0.8604
2443107,9,0.8718
2443133,3,0.9414
2443163,8,0.8445
2443254,3,0.8129
2443348,4,0.8083
2443436,10,0.8662
2443463,3,0.8436
2443483,8,0.9033
2443516,4,0.8947
2443663,4,0.8652
2443670,4,0.8094
2443677,5,0.9355
2443679,2,0.8378
2443756,2,0.7948
2443770,7,0.8696
2443772,4,0.8388
2443846,5,0.8144
2443894,8,0.8034
2444033,6,0.806
2444048,4,0.8233
2444051,5,0.8891
2444073,4,0.8345
2444123,4,0.8893
2444213,11,0.882
2444238,6,0.863
2444250,4,0.8866
2444405,7,0.8229
2444422,6,0.9065
2444434,4,0.8748
2444508,6,0.8727
2444554,3,0.8764
2444593,6,0.8568
2444602,5,0.8839
2444731,3,0.8134
2444783,3,0.8689
2444806,7,0.8463
2444937,5,0.8984
2444966,3,0.9351
2444989,6,0.862
2445000,3,0.8115
2445053,2,0.9032
2445141,4,0.8553
2445142,2,0.8065
2445145,4,0.783
2445293,7,0.8511
2445394,3,0.8935
2445404,7,0.8675
2445428,6,0.8652
2445486,13,0.8949
2445555,4,0.8421
2445673,6,0.8348
2445687,2,0.769
2445866,3,0.8929
2445875,1,0.6053
2445943,7,0.8705
2445958,2,0.8
2446365,5,0.8861
2446385,2,0.8166
2446424,1,0.6035
2446604,7,0.9074
2446632,8,0.8649
2446665,10,0.8504
2446703,5,0.9021
2446800,7,0.8808
2446876,5,0.8872
2446883,3,0.82
2446990,9,0.8706
2446997,4,0.8967
2447035,3,0.867
2447050,4,0.9202
2447084,2,0.778
2447122,4,0.8364
2447160,4,0.9227
2447248,9,0.8803
2447487,3,0.8584
2447655,6,0.8379
2447670,2,0.8669
2447696,4,0.8769
2447715,3,0.7841
2447751,6,0.8461
2447775,6,0.9103
2447838,4,0.7992
2448096,2,0.7491
2448296,10,0.8705
2448461,5,0.7932
2448548,4,0.8701
2448562,4,0.8624
2448965,3,0.827
2449044,6,0.9121
2449074,3,0.8508
2449083,2,0.8534
2449182,1,0.6464
2449230,3,0.8563
2449341,6,0.8489
2449389,3,0.8606
2449494,6,0.8826
2449573,3,0.8507
2449633,5,0.8442
2449704,9,0.8423
2449718,4,0.8387
2449768,11,0.8735
2449802,4,0.8383
2449827,2,0.8613
2449829,6,0.8172
2449892,5,0.8569
2449917,8,0.8614
2449942,2,0.8399
2450043,14,0.8414
2450130,4,0.8636
2450138,12,0.8554
2450224,6,0.8617
2450234,1,0.5541
2450247,8,0.8282
2450266,9,0.8697
2450280,1,0.6629
2450381,11,0.8883
2450386,4,0.8478
2450434,3,0.8523
2450481,7,0.9067
2450534,3,0.8472
2450565,4,0.8393
2450636,10,0.899
2450697,5,0.9032
2450702,3,0.8592
2450732,2,0.8355
2450818,2,0.8228
2450824,6,0.8335
2450845,3,0.8699
2450863,6,0.9411
2450886,5,0.9128
2450917,1,0.8126
2450993,5,0.8288
2451007,2,0.8059
2451212,3,0.8458
2451289,2,0.8165
2451299,2,0.8649
2451308,7,0.8441
2451383,3,0.9033
2451390,8,0.8717
2451490,5,0.8764
2451584,2,0.7704
2451685,11,0.865
2451819,6,0.8762
2451870,2,0.7331
2451908,6,0.845
2451988,4,0.8074
2452024,4,0.8495
2452078,2,0.8011
2452091,3,0.8347
2452096,8,0.8895
2452174,4,0.844
2452248,9,0.8445
2452267,3,0.8813
2452276,8,0.8915
2452316,2,0.9064
2452355,3,0.827
2452413,4,0.8268
2452438,4,0.8799
2452502,5,0.8506
2452695,5,0.8541
2452696,5,0.8472
2452804,5,0.8478
2452874,3,0.8442
2452991,12,0.8713
2453059,7,0.9246
2453075,5,0.8787
2453101,5,0.9062
2453143,6,0.8832
2453211,2,0.7808
2453213,8,0.8235
2453290,9,0.9111
2453410,3,0.8598
2453435,4,0.8359
2453438,8,0.8708
2453451,7,0.8904
2453464,2,0.8556
2453518,5,0.9105
2453526,2,0.8229
2453565,13,0.8558
2453583,2,0.7392
2453681,3,0.8585
2453695,3,0.8829
2453715,3,0.7909
2453724,6,0.8939
2453778,5,0.8522
2453919,5,0.9048
2453957,4,0.9046
2453960,3,0.8765
2454154,5,0.8694
2454183,5,0.881
2454196,3,0.8311
2454293,2,0.8884
2454307,2,0.8312
2454317,7,0.844
2454475,2,0.793
2454489,2,0.8275
2454592,11,0.8689
2454647,3,0.8398
2454702,11,0.874
2454843,5,0.8224
2454865,4,0.859
2454870,2,0.6915
2454882,5,0.8381
2454894,1,0.5431
2454917,2,0.8306
2455019,1,0.5791
2455030,6,0.856
2455137,7,0.8477
2455142,5,0.8789
2455147,7,0.8216
2455294,5,0.8613
2455390,4,0.8581
2455425,5,0.8935
2455450,4,0.8293
2455529,3,0.8044
2455534,8,0.887
2455538,3,0.8362
2455560,7,0.8405
2455632,2,0.8397
2455779,6,0.8209
2455786,3,0.9063
2455792,5,0.8757
2455839,4,0.7717
2455883,4,0.8706
2455890,5,0.8563
2456024,3,0.8341
2456136,4,0.9015
2456170,2,0.8777
2456171,3,0.8307
2456181,2,0.8475
2456200,3,0.8498
2456338,6,0.8961
2456368,3,0.8232
2456420,10,0.8464
2456515,5,0.885
2456622,5,0.8543
2456649,1,0.57
2456663,7,0.8495
2456673,6,0.8761
2456674,1,0.5703
2456724,6,0.8433
2456840,3,0.9151
2456993,7,0.8605
2457041,4,0.8528
2457057,6,0.8633
2457267,5,0.8773
2457336,3,0.8842
2457345,3,0.8503
2457368,3,0.9015
2457501,6,0.8898
2457609,7,0.9171
2457630,5,0.8894
2457868,3,0.8987
2458023,3,0.8319
2458037,4,0.8934
2458067,3,0.8781
2458069,4,0.9385
2458106,3,0.8391
2458191,9,0.8636
2458298,7,0.8452
2458336,6,0.8438
2458491,4,0.8738
2458553,3,0.8288
2458629,3,0.8055
2458786,7,0.8532
2458822,4,0.8467
2458996,3,0.8296
2459021,6,0.8642
2459064,5,0.8891
2459066,6,0.8553
2459090,6,0.8208
2459150,2,0.8593
2459282,3,0.8088
2459338,2,0.851
2459423,8,0.8722
2459839,2,0.7295
2459927,1,0.6702
2459931,6,0.9167
2459947,6,0.8051
2459965,5,0.8814
2459984,2,0.724
2460013,3,0.8589
2460061,7,0.861
2460144,8,0.8817
2460161,5,0.8588
2460199,1,0.6412
2460222,6,0.9265
2460226,5,0.8922
2460294,7,0.8877
2460315,5,0.8261
2460480,3,0.825
2460496,4,0.8812
2460546,1,0.6614
2460586,2,0.8999
2460635,2,0.7041
2460705,4,0.8577
2460751,2,0.8898
2460893,7,0.8467
2460995,2,0.8322
2461098,2,0.8035
2461212,3,0.8415
2461338,3,0.9367
2461348,5,0.8631
2461407,5,0.8279
2461412,11,0.8563
2461450,2,0.8148
2461473,4,0.8749
2461512,6,0.8219
2461555,5,0.8953
2461578,4,0.8565
2461601,5,0.8236
2461606,8,0.8754
2461653,5,0.8598
2461660,6,0.9422
2461728,4,0.861
2461788,2,0.821
2461798,9,0.8583
2461815,8,0.8487
2461867,2,0.8167
2461888,7,0.8253
2462077,2,0.8489
2462162,5,0.8963
2462200,5,0.8597
2462277,3,0.8076
2462278,5,0.9207
2462398,4,0.8693
2462445,4,0.9225
2462468,4,0.8769
2462643,2,0.8709
2462781,2,0.8591
2462818,3,0.8505
2462834,2,0.864
2462852,4,0.857
2462881,4,0.8186
2462951,2,0.8162
2463086,2,0.8293
2463100,7,0.9077
2463119,5,0.8396
2463150,5,0.8586
2463228,2,0.8739
2463288,6,0.835
2463292,6,0.8683
2463339,5,0.8488
2463379,5,0.9131
2463405,6,0.8866
2463410,4,0.8704
2463423,7,0.8748
2463459,8,0.8542
2463511,6,0.8446
2463518,6,0.89
2463567,5,0.825
2463571,1,0.5968
2463616,3,0.8528
2463682,2,0.7096
2463689,4,0.8353
2463745,1,0.6136
2463746,4,0.8201
2463786,8,0.8261
2463795,5,0.8768
2463827,3,0.8044
2463835,7,0.8594
2463851,7,0.8699
2463864,8,0.8906
2463888,6,0.8462
2463890,4,0.9119
2463916,3,0.868
2463973,5,0.8173
2464118,3,0.8847
2464188,4,0.9089
2464274,4,0.8335
2464283,11,0.8944
2464346,5,0.8647
2464348,9,0.8816
2464406,5,0.8297
2464550,5,0.8491
2464556,3,0.8125
2464606,3,0.8206
2464611,7,0.863
2464659,3,0.8369
2464733,5,0.8708
2464754,2,0.8288
2464846,6,0.8274
2464909,4,0.816
2464931,7,0.8876
2464960,2,0.7921
2465071,9,0.9089
2465092,3,0.8825
2465118,3,0.8346
2465130,3,0.8864
2465262,2,0.8798
2465296,10,0.8706
2465300,4,0.8294
2465373,10,0.8934
2465405,3,0.8355
2465463,9,0.8711
2465532,2,0.8236
2465601,3,0.8929
2465609,6,0.8776
2465684,4,0.8703
2465692,4,0.8459
2465748,9,0.8235
2465777,2,0.8459
2465846,5,0.8836
2465874,5,0.8588
2466020,4,0.8786
2466065,7,0.8949
2466277,3,0.8334
2466325,8,0.949
2466349,2,0.8741
2466411,8,0.8633
2466460,3,0.8841
2466597,5,0.8927
2466602,4,0.9004
2466607,6,0.8413
2466648,3,0.8901
2466651,3,0.845
2466673,12,0.8321
2466688,5,0.8407
2466754,7,0.8659
2466763,6,0.9154
2466779,2,0.7802
2466810,5,0.8969
2466814,8,0.8587
2466824,5,0.8518
2466855,2,0.8311
2466856,10,0.8435
2466954,3,0.8654
2467004,4,0.821
2467144,4,0.8279
2467153,4,0.9096
2467163,2,0.8452
2467234,3,0.8648
2467277,4,0.8893
2467389,7,0.8702
2467467,3,0.8588
2467559,9,0.8945
2467597,2,0.7861
2467700,3,0.8946
2467742,4,0.8636
2467946,4,0.853
2468154,2,0.7279
2468182,2,0.788
2468250,3,0.8645
2468284,9,0.8984
2468286,5,0.8541
2468290,2,0.8538
2468425,4,0.8555
2468472,8,0.863
2468506,5,0.8883
2468520,8,0.8324
2468555,3,0.898
2468649,3,0.8667
2468652,3,0.8787
2468875,5,0.868
2468884,2,0.9006
2468962,5,0.8398
2468990,10,0.8851
2469004,5,0.8918
2469099,6,0.8943
2469279,5,0.8438
2469283,4,0.8605
2469402,8,0.8343
2469434,6,0.8613
2469582,5,0.8312
2469618,5,0.8633
2469657,4,0.8504
2469661,3,0.827
2469770,9,0.8508
2469929,4,0.8177
2470159,1,0.5834
2470208,2,0.8319
2470293,5,0.8914
2470323,3,0.8553
2470338,3,0.8261
2470353,1,0.5235
2470533,5,0.8295
2470535,3,0.8238
2470571,3,0.835
2470639,8,0.8511
2470650,3,0.8754
2470681,1,0.613
2470744,3,0.8775
2470759,6,0.8716
2470856,6,0.8803
2470884,4,0.9208
2470972,8,0.8929
2471206,3,0.8311
2471270,8,0.8194
2471271,4,0.8738
2471272,5,0.9146
2471295,7,0.8786
2471324,4,0.8545
2471367,2,0.8856
2471798,4,0.816
2471822,3,0.7704
2472031,7,0.8933
2472043,2,0.79
2472064,4,0.7957
2472065,4,0.8817
2472067,7,0.8972
2472169,6,0.9251
2472177,2,0.683
2472206,4,0.8018
2472219,4,0.8718
2472326,3,0.8051
2472384,3,0.8865
2472742,6,0.8546
2472756,8,0.9184
2472821,5,0.8725
2472862,3,0.9313
2472889,4,0.8461
2472917,23,0.8484
2473003,2,0.8128
2473172,5,0.8342
2473264,5,0.8965
2473283,5,0.8208
2473304,3,0.853
2473430,3,0.8794
2473463,4,0.8191
2473479,5,0.7971
2473497,5,0.8703
2473499,4,0.851
2473592,6,0.838
2473674,4,0.8794
2473703,2,0.8796
2473705,3,0.8696
2473736,1,0.7511
2473780,10,0.8704
2473918,2,0.7874
2473924,4,0.8613
2473945,7,0.9175
2473984,3,0.8387
2474018,2,0.8332
2474179,3,0.8794
2474181,2,0.8842
2474182,4,0.8738
2474250,5,0.8597
2474409,5,0.8803
2474447,4,0.9137
2474547,4,0.7844
2474658,4,0.8406
2474698,6,0.853
2474754,1,0.8235
2474828,2,0.6727
2474870,10,0.8353
2474892,6,0.8585
2474900,4,0.8646
2474981,5,0.8976
2475047,6,0.8592
2475070,4,0.8851
2475115,6,0.9002
2475150,5,0.8558
2475158,3,0.8581
2475161,5,0.9289
2475180,3,0.8531
2475189,2,0.7804
2475286,14,0.8778
2475321,4,0.8492
2475328,2,0.8187
2475399,3,0.8395
2475414,3,0.8098
2475461,6,0.9138
2475523,1,0.6743
2475575,5,0.8667
2475596,5,0.8486
2475636,12,0.8718
2475650,2,0.8607
2475657,8,0.8495
2475697,2,0.8931
2475750,7,0.872
2475772,7,0.8394
2475796,9,0.9217
2475802,3,0.8755
2475818,3,0.847
2475877,6,0.9006
2475916,5,0.8922
2475948,2,0.7266
2475994,5,0.865
2475997,5,0.8363
2476190,7,0.8213
2476222,2,0.9152
2476233,3,0.8262
2476257,4,0.854
2476271,6,0.9013
2476297,5,0.8836
2476382,6,0.8632
2476424,3,0.825
2476435,1,0.5853
2476488,3,0.8385
2476507,5,0.8737
2476510,2,0.841
2476628,6,0.8537
2476636,5,0.8372
2476706,6,0.8918
2476863,3,0.9407
2476901,1,0.6273
2476943,3,0.8945
2477005,3,0.834
2477108,4,0.8579
2477221,2,0.7749
2477306,6,0.8828
2477422,3,0.7918
2477482,9,0.8867
2477567,5,0.7954
2477623,20,0.8846
2477638,3,0.8463
2477843,5,0.89
2478027,5,0.8999
2478072,1,0.6398
2478082,7,0.8596
2478092,2,0.7463
2478265,7,0.8864
2478284,5,0.8844
2478288,3,0.912
2478431,3,0.8106
2478444,4,0.904
2478504,8,0.9117
2478522,3,0.892
2478645,7,0.9002
2478695,4,0.8664
2478767,5,0.8668
2479060,2,0.8535
2479160,19,0.8517
2479175,6,0.8383
2479178,4,0.9174
2479288,3,0.8588
2479423,6,0.9173
2479508,4,0.8241
2479543,1,0.5871
2479576,4,0.8184
2479657,2,0.835
2479669,4,0.8722
2479690,7,0.8842
2479741,3,0.8628
2479806,4,0.8019
2479970,3,0.7938
2480002,6,0.8483
2480012,6,0.8711
2480086,9,0.8375
2480249,4,0.7718
2480262,8,0.887
2480266,5,0.8211
2480445,4,0.8681
2480587,5,0.8165
2480665,2,0.8249
2480724,3,0.9023
2480848,7,0.8623
2480950,5,0.9045
2481024,10,0.823
2481171,3,0.8283
2481339,7,0.8515
2481573,7,0.9071
2481695,6,0.8324
2481716,2,0.7488
2481775,2,0.8078
2481858,5,0.9088
2481893,7,0.8798
2481938,2,0.7821
2481955,2,0.7426
2481970,7,0.8236
2482032,3,0.8734
2482173,4,0.9032
2482337,2,0.8687
2482338,1,0.6604
2482342,5,0.8795
2482358,2,0.8365
2482368,3,0.8544
2482415,4,0.8887
2482416,3,0.8311
2482593,6,0.9127
2482606,6,0.8833
2482610,3,0.8523
2482659,7,0.8256
2482699,9,0.9194
2482715,2,0.8626
2482731,6,0.8577
2482734,4,0.8841
2482755,3,0.8279
2482847,4,0.8981
2482883,7,0.8862
2482906,3,0.8844
2482959,5,0.9176
2482979,2,0.83
2483045,4,0.8907
2483054,6,0.8271
2483093,8,0.8671
2483206,5,0.8289
2483354,2,0.7938
2483383,3,0.8352
2483424,2,0.7626
2483433,5,0.8879
2483444,8,0.8877
2483478,3,0.8855
2483548,1,0.5513
2483601,4,0.8756
2483634,1,0.5562
2483672,12,0.9069
2483771,4,0.9479
2483778,4,0.8547
2483820,3,0.8656
2483849,9,0.856
2483868,1,0.5294
2483932,2,0.8347
2483952,2,0.7941
2483962,3,0.9148
2484068,1,0.5474
